MPC control debug log
steps=24000 Ts=0.00005000 total_time=1.200000
PU base: I=8.00 V=32.00 omega=200.00
FRF: enable=1 settle=2000 f_start=2.000Hz f_end=120.000Hz amp=0.800A
k=0000 mode=0 ctrl_mode=1 fw=0 Rs=0.4481 Vdc=48.00 | i=(0.000,0.043) wm=0.00 | th_ref=0.00 th=0.00 epos_live=0.00 epos_pi=0.00 espd=0.00 | w_ref=0.00 id_ref=0.00 iq_ref=0.00 id_fw=0.00 Tl=0.001 | enc=0 | mpcJ=0.0003
k=7900 mode=0 ctrl_mode=1 fw=0 Rs=0.4435 Vdc=48.82 | i=(1.991,0.021) wm=0.00 | th_ref=0.00 th=-0.39 epos_live=0.39 epos_pi=0.00 espd=1.17 | w_ref=0.00 id_ref=0.00 iq_ref=1.47 id_fw=0.00 Tl=-0.954 | enc=-255 | mpcJ=0.0224
k=7950 mode=0 ctrl_mode=1 fw=0 Rs=0.4440 Vdc=46.21 | i=(1.626,-0.163) wm=0.00 | th_ref=0.00 th=-0.40 epos_live=0.40 epos_pi=0.00 espd=0.87 | w_ref=0.00 id_ref=0.00 iq_ref=1.28 id_fw=0.00 Tl=-0.490 | enc=-258 | mpcJ=0.0118
k=8000 mode=0 ctrl_mode=1 fw=0 Rs=0.4443 Vdc=48.11 | i=(0.932,0.063) wm=0.00 | th_ref=0.00 th=-0.40 epos_live=0.40 epos_pi=0.00 espd=0.06 | w_ref=0.00 id_ref=0.00 iq_ref=0.85 id_fw=0.00 Tl=0.112 | enc=-259 | mpcJ=0.0012
k=8050 mode=0 ctrl_mode=1 fw=0 Rs=0.4449 Vdc=49.94 | i=(0.495,-0.023) wm=0.00 | th_ref=0.00 th=-0.40 epos_live=0.40 epos_pi=0.00 espd=1.94 | w_ref=0.00 id_ref=0.00 iq_ref=0.48 id_fw=0.00 Tl=-0.659 | enc=-260 | mpcJ=0.0000
k=8100 mode=0 ctrl_mode=1 fw=0 Rs=0.4488 Vdc=47.23 | i=(-0.045,0.157) wm=0.00 | th_ref=0.00 th=-0.40 epos_live=0.40 epos_pi=0.00 espd=0.00 | w_ref=0.00 id_ref=0.00 iq_ref=0.02 id_fw=0.00 Tl=0.001 | enc=-260 | mpcJ=0.0046
k=8150 mode=0 ctrl_mode=1 fw=0 Rs=0.4399 Vdc=47.22 | i=(-0.245,0.052) wm=0.00 | th_ref=0.00 th=-0.40 epos_live=0.40 epos_pi=0.00 espd=1.55 | w_ref=0.00 id_ref=0.00 iq_ref=-0.17 id_fw=0.00 Tl=-1.028 | enc=-262 | mpcJ=0.0003
k=8200 mode=0 ctrl_mode=1 fw=0 Rs=0.4427 Vdc=49.86 | i=(-0.247,-0.281) wm=0.00 | th_ref=0.00 th=-0.41 epos_live=0.41 epos_pi=0.00 espd=1.61 | w_ref=0.00 id_ref=0.00 iq_ref=-0.19 id_fw=0.00 Tl=-1.475 | enc=-265 | mpcJ=0.0079
k=8250 mode=0 ctrl_mode=1 fw=0 Rs=0.4554 Vdc=47.96 | i=(-0.037,0.131) wm=0.00 | th_ref=0.00 th=-0.41 epos_live=0.41 epos_pi=0.00 espd=2.71 | w_ref=0.00 id_ref=0.00 iq_ref=0.07 id_fw=0.00 Tl=-2.136 | enc=-270 | mpcJ=0.0048
k=8300 mode=0 ctrl_mode=1 fw=0 Rs=0.4494 Vdc=46.11 | i=(0.603,0.024) wm=0.00 | th_ref=0.00 th=-0.42 epos_live=0.42 epos_pi=0.00 espd=3.73 | w_ref=0.00 id_ref=0.00 iq_ref=0.51 id_fw=0.00 Tl=-2.512 | enc=-276 | mpcJ=0.0013
k=8350 mode=0 ctrl_mode=1 fw=0 Rs=0.4496 Vdc=48.79 | i=(1.360,-0.053) wm=0.00 | th_ref=0.00 th=-0.43 epos_live=0.43 epos_pi=0.00 espd=4.75 | w_ref=0.00 id_ref=0.00 iq_ref=1.03 id_fw=0.00 Tl=-2.623 | enc=-282 | mpcJ=0.0152
k=8400 mode=0 ctrl_mode=1 fw=0 Rs=0.4495 Vdc=48.75 | i=(1.275,-0.246) wm=0.00 | th_ref=0.00 th=-0.44 epos_live=0.44 epos_pi=0.00 espd=1.71 | w_ref=0.00 id_ref=0.00 iq_ref=1.24 id_fw=0.00 Tl=-1.289 | enc=-286 | mpcJ=0.0001
k=8450 mode=0 ctrl_mode=1 fw=0 Rs=0.4496 Vdc=46.08 | i=(1.399,-0.150) wm=0.00 | th_ref=0.00 th=-0.44 epos_live=0.44 epos_pi=0.00 espd=2.34 | w_ref=0.00 id_ref=0.00 iq_ref=1.43 id_fw=0.00 Tl=-0.922 | enc=-289 | mpcJ=0.0036
k=8500 mode=0 ctrl_mode=1 fw=0 Rs=0.4496 Vdc=47.97 | i=(1.304,-0.283) wm=0.00 | th_ref=0.00 th=-0.44 epos_live=0.44 epos_pi=0.00 espd=0.00 | w_ref=0.00 id_ref=0.00 iq_ref=1.28 id_fw=0.00 Tl=0.395 | enc=-289 | mpcJ=0.0001
k=8550 mode=0 ctrl_mode=1 fw=0 Rs=0.4491 Vdc=49.83 | i=(1.202,-0.285) wm=30.68 | th_ref=0.00 th=-0.44 epos_live=0.44 epos_pi=0.00 espd=-3.80 | w_ref=0.00 id_ref=0.00 iq_ref=0.90 id_fw=0.00 Tl=-20.779 | enc=-287 | mpcJ=0.0090
k=8600 mode=0 ctrl_mode=1 fw=0 Rs=0.4503 Vdc=47.18 | i=(0.409,0.145) wm=0.00 | th_ref=0.00 th=-0.44 epos_live=0.44 epos_pi=0.00 espd=-0.88 | w_ref=0.00 id_ref=0.00 iq_ref=0.40 id_fw=0.00 Tl=1.197 | enc=-285 | mpcJ=0.0087
k=8650 mode=0 ctrl_mode=1 fw=0 Rs=0.4562 Vdc=47.26 | i=(-0.210,-0.082) wm=0.00 | th_ref=0.00 th=-0.43 epos_live=0.43 epos_pi=0.00 espd=-1.01 | w_ref=0.00 id_ref=0.00 iq_ref=-0.07 id_fw=0.00 Tl=1.086 | enc=-282 | mpcJ=0.0017
k=8700 mode=0 ctrl_mode=1 fw=0 Rs=0.4543 Vdc=49.97 | i=(-0.411,0.157) wm=0.00 | th_ref=0.00 th=-0.43 epos_live=0.43 epos_pi=0.00 espd=-0.50 | w_ref=0.00 id_ref=0.00 iq_ref=-0.26 id_fw=0.00 Tl=0.621 | enc=-280 | mpcJ=0.0026
k=8750 mode=0 ctrl_mode=1 fw=0 Rs=0.4549 Vdc=48.09 | i=(-0.321,-0.064) wm=0.00 | th_ref=0.00 th=-0.43 epos_live=0.43 epos_pi=0.00 espd=-0.00 | w_ref=0.00 id_ref=0.00 iq_ref=-0.25 id_fw=0.00 Tl=-0.061 | enc=-280 | mpcJ=0.0019
k=8800 mode=0 ctrl_mode=1 fw=0 Rs=0.4608 Vdc=46.24 | i=(0.188,-0.087) wm=0.00 | th_ref=0.00 th=-0.43 epos_live=0.43 epos_pi=0.00 espd=-0.00 | w_ref=0.00 id_ref=0.00 iq_ref=-0.01 id_fw=0.00 Tl=-0.036 | enc=-280 | mpcJ=0.0088
k=8850 mode=0 ctrl_mode=1 fw=0 Rs=0.4570 Vdc=48.87 | i=(0.686,-0.227) wm=0.00 | th_ref=0.00 th=-0.43 epos_live=0.43 epos_pi=0.00 espd=0.91 | w_ref=0.00 id_ref=0.00 iq_ref=0.56 id_fw=0.00 Tl=-0.597 | enc=-282 | mpcJ=0.0035
k=8900 mode=0 ctrl_mode=1 fw=0 Rs=0.4568 Vdc=48.75 | i=(1.404,-0.111) wm=0.00 | th_ref=0.00 th=-0.43 epos_live=0.43 epos_pi=0.00 espd=0.37 | w_ref=0.00 id_ref=0.00 iq_ref=0.92 id_fw=0.00 Tl=-0.175 | enc=-283 | mpcJ=0.0221
k=8950 mode=0 ctrl_mode=1 fw=0 Rs=0.4576 Vdc=46.00 | i=(1.154,-0.012) wm=0.00 | th_ref=0.00 th=-0.43 epos_live=0.43 epos_pi=0.00 espd=-0.61 | w_ref=0.00 id_ref=0.00 iq_ref=1.17 id_fw=0.00 Tl=0.918 | enc=-282 | mpcJ=0.0060
k=9000 mode=0 ctrl_mode=1 fw=0 Rs=0.4577 Vdc=47.85 | i=(1.219,-0.359) wm=0.00 | th_ref=0.00 th=-0.43 epos_live=0.43 epos_pi=0.00 espd=-0.76 | w_ref=0.00 id_ref=0.00 iq_ref=1.22 id_fw=0.00 Tl=1.334 | enc=-280 | mpcJ=0.0057
k=9050 mode=0 ctrl_mode=1 fw=0 Rs=0.4576 Vdc=49.69 | i=(1.002,-0.126) wm=0.00 | th_ref=0.00 th=-0.42 epos_live=0.42 epos_pi=0.00 espd=-2.45 | w_ref=0.00 id_ref=0.00 iq_ref=0.96 id_fw=0.00 Tl=2.423 | enc=-275 | mpcJ=0.0000
k=9100 mode=0 ctrl_mode=1 fw=0 Rs=0.4573 Vdc=47.07 | i=(0.528,-0.251) wm=30.68 | th_ref=0.00 th=-0.41 epos_live=0.41 epos_pi=0.00 espd=-6.03 | w_ref=0.00 id_ref=0.00 iq_ref=0.42 id_fw=0.00 Tl=-18.906 | enc=-268 | mpcJ=0.0086
k=9150 mode=0 ctrl_mode=1 fw=0 Rs=0.4594 Vdc=47.23 | i=(0.059,-0.140) wm=0.00 | th_ref=0.00 th=-0.40 epos_live=0.40 epos_pi=0.00 espd=-2.75 | w_ref=0.00 id_ref=0.00 iq_ref=-0.01 id_fw=0.00 Tl=2.654 | enc=-262 | mpcJ=0.0032
k=9200 mode=0 ctrl_mode=1 fw=0 Rs=0.4537 Vdc=50.02 | i=(-0.417,-0.147) wm=30.68 | th_ref=0.00 th=-0.39 epos_live=0.39 epos_pi=0.00 espd=-5.48 | w_ref=0.00 id_ref=0.00 iq_ref=-0.41 id_fw=0.00 Tl=-19.478 | enc=-255 | mpcJ=0.0040
k=9250 mode=0 ctrl_mode=1 fw=0 Rs=0.4536 Vdc=48.20 | i=(-0.476,-0.101) wm=0.00 | th_ref=0.00 th=-0.39 epos_live=0.39 epos_pi=0.00 espd=-2.15 | w_ref=0.00 id_ref=0.00 iq_ref=-0.44 id_fw=0.00 Tl=1.703 | enc=-251 | mpcJ=0.0015
k=9300 mode=0 ctrl_mode=1 fw=0 Rs=0.4567 Vdc=46.38 | i=(-0.296,0.060) wm=0.00 | th_ref=0.00 th=-0.38 epos_live=0.38 epos_pi=0.00 espd=-1.86 | w_ref=0.00 id_ref=0.00 iq_ref=-0.18 id_fw=0.00 Tl=1.285 | enc=-248 | mpcJ=0.0033
k=9350 mode=0 ctrl_mode=1 fw=0 Rs=0.4604 Vdc=48.99 | i=(0.401,0.023) wm=30.68 | th_ref=0.00 th=-0.38 epos_live=0.38 epos_pi=0.00 espd=-3.75 | w_ref=0.00 id_ref=0.00 iq_ref=0.29 id_fw=0.00 Tl=-21.094 | enc=-246 | mpcJ=0.0013
k=9400 mode=0 ctrl_mode=1 fw=0 Rs=0.4617 Vdc=48.80 | i=(1.229,0.068) wm=0.00 | th_ref=0.00 th=-0.38 epos_live=0.38 epos_pi=0.00 espd=-0.29 | w_ref=0.00 id_ref=0.00 iq_ref=0.85 id_fw=0.00 Tl=0.773 | enc=-245 | mpcJ=0.0246
k=9450 mode=0 ctrl_mode=1 fw=0 Rs=0.4619 Vdc=45.98 | i=(1.036,0.141) wm=0.00 | th_ref=0.00 th=-0.37 epos_live=0.37 epos_pi=0.00 espd=-1.05 | w_ref=0.00 id_ref=0.00 iq_ref=1.04 id_fw=0.00 Tl=1.470 | enc=-242 | mpcJ=0.0005
k=9500 mode=0 ctrl_mode=1 fw=0 Rs=0.4619 Vdc=47.76 | i=(1.089,0.197) wm=0.00 | th_ref=0.00 th=-0.36 epos_live=0.36 epos_pi=0.00 espd=-2.78 | w_ref=0.00 id_ref=0.00 iq_ref=1.05 id_fw=0.00 Tl=2.567 | enc=-237 | mpcJ=0.0011
k=9550 mode=0 ctrl_mode=1 fw=0 Rs=0.4618 Vdc=49.55 | i=(0.788,0.196) wm=0.00 | th_ref=0.00 th=-0.35 epos_live=0.35 epos_pi=0.00 espd=-5.42 | w_ref=0.00 id_ref=0.00 iq_ref=0.67 id_fw=0.00 Tl=3.711 | enc=-230 | mpcJ=0.0016
k=9600 mode=0 ctrl_mode=1 fw=0 Rs=0.4651 Vdc=46.94 | i=(-0.041,-0.076) wm=0.00 | th_ref=0.00 th=-0.34 epos_live=0.34 epos_pi=0.00 espd=-4.28 | w_ref=0.00 id_ref=0.00 iq_ref=0.07 id_fw=0.00 Tl=3.372 | enc=-223 | mpcJ=0.0038
k=9650 mode=0 ctrl_mode=1 fw=0 Rs=0.4594 Vdc=47.15 | i=(-0.695,-0.022) wm=0.00 | th_ref=0.00 th=-0.33 epos_live=0.33 epos_pi=0.00 espd=-4.49 | w_ref=0.00 id_ref=0.00 iq_ref=-0.40 id_fw=0.00 Tl=3.074 | enc=-216 | mpcJ=0.0080
k=9700 mode=0 ctrl_mode=1 fw=0 Rs=0.4600 Vdc=50.00 | i=(-0.576,-0.105) wm=0.00 | th_ref=0.00 th=-0.32 epos_live=0.32 epos_pi=0.00 espd=-2.32 | w_ref=0.00 id_ref=0.00 iq_ref=-0.53 id_fw=0.00 Tl=1.952 | enc=-211 | mpcJ=0.0003
k=9750 mode=0 ctrl_mode=1 fw=0 Rs=0.4596 Vdc=48.26 | i=(-0.489,-0.100) wm=0.00 | th_ref=0.00 th=-0.32 epos_live=0.32 epos_pi=0.00 espd=-0.63 | w_ref=0.00 id_ref=0.00 iq_ref=-0.38 id_fw=0.00 Tl=0.839 | enc=-208 | mpcJ=0.0000
k=9800 mode=0 ctrl_mode=1 fw=0 Rs=0.4570 Vdc=46.50 | i=(-0.344,0.052) wm=0.00 | th_ref=0.00 th=-0.32 epos_live=0.32 epos_pi=0.00 espd=-1.04 | w_ref=0.00 id_ref=0.00 iq_ref=-0.07 id_fw=0.00 Tl=0.797 | enc=-206 | mpcJ=0.0075
k=9850 mode=0 ctrl_mode=1 fw=0 Rs=0.4613 Vdc=49.14 | i=(0.677,0.010) wm=0.00 | th_ref=0.00 th=-0.32 epos_live=0.32 epos_pi=0.00 espd=-0.00 | w_ref=0.00 id_ref=0.00 iq_ref=0.63 id_fw=0.00 Tl=0.227 | enc=-206 | mpcJ=0.0063
k=9900 mode=0 ctrl_mode=1 fw=0 Rs=0.4613 Vdc=48.91 | i=(1.232,0.431) wm=0.00 | th_ref=0.00 th=-0.31 epos_live=0.31 epos_pi=0.00 espd=-0.03 | w_ref=0.00 id_ref=0.00 iq_ref=1.06 id_fw=0.00 Tl=0.530 | enc=-205 | mpcJ=0.0093
k=9950 mode=0 ctrl_mode=1 fw=0 Rs=0.4611 Vdc=46.03 | i=(1.369,0.474) wm=0.00 | th_ref=0.00 th=-0.31 epos_live=0.31 epos_pi=0.00 espd=-1.89 | w_ref=0.00 id_ref=0.00 iq_ref=1.08 id_fw=0.00 Tl=1.716 | enc=-202 | mpcJ=0.0158
k=10000 mode=0 ctrl_mode=1 fw=0 Rs=0.4611 Vdc=47.74 | i=(0.792,0.320) wm=0.00 | th_ref=0.00 th=-0.30 epos_live=0.30 epos_pi=0.00 espd=-3.26 | w_ref=0.00 id_ref=0.00 iq_ref=0.72 id_fw=0.00 Tl=2.393 | enc=-198 | mpcJ=0.0009
k=10050 mode=0 ctrl_mode=1 fw=0 Rs=0.4612 Vdc=49.45 | i=(0.356,0.066) wm=0.00 | th_ref=0.00 th=-0.30 epos_live=0.30 epos_pi=0.00 espd=-1.75 | w_ref=0.00 id_ref=0.00 iq_ref=0.28 id_fw=0.00 Tl=1.907 | enc=-194 | mpcJ=0.0003
k=10100 mode=0 ctrl_mode=1 fw=0 Rs=0.4651 Vdc=46.79 | i=(-0.658,-0.294) wm=0.00 | th_ref=0.00 th=-0.29 epos_live=0.29 epos_pi=0.00 espd=-1.15 | w_ref=0.00 id_ref=0.00 iq_ref=-0.33 id_fw=0.00 Tl=1.354 | enc=-190 | mpcJ=0.0129
k=10150 mode=0 ctrl_mode=1 fw=0 Rs=0.4679 Vdc=47.03 | i=(-0.476,-0.040) wm=0.00 | th_ref=0.00 th=-0.29 epos_live=0.29 epos_pi=0.00 espd=-2.61 | w_ref=0.00 id_ref=0.00 iq_ref=-0.51 id_fw=0.00 Tl=1.293 | enc=-187 | mpcJ=0.0056
k=10200 mode=0 ctrl_mode=1 fw=0 Rs=0.4667 Vdc=49.93 | i=(-0.566,0.002) wm=0.00 | th_ref=0.00 th=-0.29 epos_live=0.29 epos_pi=0.00 espd=-0.00 | w_ref=0.00 id_ref=0.00 iq_ref=-0.33 id_fw=0.00 Tl=-0.053 | enc=-187 | mpcJ=0.0093
k=10250 mode=0 ctrl_mode=1 fw=0 Rs=0.4668 Vdc=48.25 | i=(0.274,0.241) wm=0.00 | th_ref=0.00 th=-0.29 epos_live=0.29 epos_pi=0.00 espd=0.92 | w_ref=0.00 id_ref=0.00 iq_ref=0.27 id_fw=0.00 Tl=-0.741 | enc=-189 | mpcJ=0.0003
k=10300 mode=0 ctrl_mode=1 fw=0 Rs=0.4673 Vdc=46.58 | i=(0.794,0.185) wm=0.00 | th_ref=0.00 th=-0.29 epos_live=0.29 epos_pi=0.00 espd=0.45 | w_ref=0.00 id_ref=0.00 iq_ref=0.74 id_fw=0.00 Tl=-0.487 | enc=-191 | mpcJ=0.0021
k=10350 mode=0 ctrl_mode=1 fw=0 Rs=0.4675 Vdc=49.27 | i=(1.226,0.365) wm=0.00 | th_ref=0.00 th=-0.30 epos_live=0.30 epos_pi=0.00 espd=0.16 | w_ref=0.00 id_ref=0.00 iq_ref=1.11 id_fw=0.00 Tl=-0.074 | enc=-193 | mpcJ=0.0063
k=10400 mode=0 ctrl_mode=1 fw=0 Rs=0.4673 Vdc=49.04 | i=(1.134,0.513) wm=0.00 | th_ref=0.00 th=-0.30 epos_live=0.30 epos_pi=0.00 espd=0.01 | w_ref=0.00 id_ref=0.00 iq_ref=1.12 id_fw=0.00 Tl=0.324 | enc=-194 | mpcJ=0.0014
k=10450 mode=0 ctrl_mode=1 fw=0 Rs=0.4674 Vdc=46.13 | i=(0.773,0.248) wm=0.00 | th_ref=0.00 th=-0.30 epos_live=0.30 epos_pi=0.00 espd=0.00 | w_ref=0.00 id_ref=0.00 iq_ref=0.75 id_fw=0.00 Tl=0.345 | enc=-194 | mpcJ=0.0002
k=10500 mode=0 ctrl_mode=1 fw=0 Rs=0.4690 Vdc=47.77 | i=(0.228,-0.058) wm=0.00 | th_ref=0.00 th=-0.30 epos_live=0.30 epos_pi=0.00 espd=0.00 | w_ref=0.00 id_ref=0.00 iq_ref=0.17 id_fw=0.00 Tl=0.169 | enc=-194 | mpcJ=0.0027
k=10550 mode=0 ctrl_mode=1 fw=0 Rs=0.4687 Vdc=49.40 | i=(-0.345,0.034) wm=0.00 | th_ref=0.00 th=-0.30 epos_live=0.30 epos_pi=0.00 espd=0.00 | w_ref=0.00 id_ref=0.00 iq_ref=-0.31 id_fw=0.00 Tl=-0.067 | enc=-194 | mpcJ=0.0041
k=10600 mode=0 ctrl_mode=1 fw=0 Rs=0.4703 Vdc=46.68 | i=(-0.306,0.046) wm=0.00 | th_ref=0.00 th=-0.30 epos_live=0.30 epos_pi=0.00 espd=0.66 | w_ref=0.00 id_ref=0.00 iq_ref=-0.34 id_fw=0.00 Tl=-0.874 | enc=-196 | mpcJ=0.0053
k=10650 mode=0 ctrl_mode=1 fw=0 Rs=0.4648 Vdc=46.89 | i=(0.316,-0.062) wm=0.00 | th_ref=0.00 th=-0.31 epos_live=0.31 epos_pi=0.00 espd=3.02 | w_ref=0.00 id_ref=0.00 iq_ref=0.09 id_fw=0.00 Tl=-2.137 | enc=-201 | mpcJ=0.0114
k=10700 mode=0 ctrl_mode=1 fw=0 Rs=0.4683 Vdc=49.81 | i=(0.814,0.143) wm=0.00 | th_ref=0.00 th=-0.32 epos_live=0.32 epos_pi=0.00 espd=4.23 | w_ref=0.00 id_ref=0.00 iq_ref=0.74 id_fw=0.00 Tl=-2.626 | enc=-207 | mpcJ=0.0014
k=10750 mode=0 ctrl_mode=1 fw=0 Rs=0.4682 Vdc=48.18 | i=(1.520,0.441) wm=0.00 | th_ref=0.00 th=-0.33 epos_live=0.33 epos_pi=0.00 espd=4.76 | w_ref=0.00 id_ref=0.00 iq_ref=1.31 id_fw=0.00 Tl=-2.564 | enc=-213 | mpcJ=0.0069
k=10800 mode=0 ctrl_mode=1 fw=0 Rs=0.4682 Vdc=46.60 | i=(1.335,0.251) wm=0.00 | th_ref=0.00 th=-0.33 epos_live=0.33 epos_pi=0.00 espd=1.71 | w_ref=0.00 id_ref=0.00 iq_ref=1.31 id_fw=0.00 Tl=-1.235 | enc=-217 | mpcJ=0.0009
k=10850 mode=0 ctrl_mode=1 fw=0 Rs=0.4681 Vdc=49.36 | i=(1.163,0.055) wm=0.00 | th_ref=0.00 th=-0.34 epos_live=0.34 epos_pi=0.00 espd=0.78 | w_ref=0.00 id_ref=0.00 iq_ref=1.04 id_fw=0.00 Tl=-0.567 | enc=-220 | mpcJ=0.0058
k=10900 mode=0 ctrl_mode=1 fw=0 Rs=0.4681 Vdc=49.17 | i=(0.487,0.177) wm=0.00 | th_ref=0.00 th=-0.34 epos_live=0.34 epos_pi=0.00 espd=0.34 | w_ref=0.00 id_ref=0.00 iq_ref=0.37 id_fw=0.00 Tl=-0.362 | enc=-222 | mpcJ=0.0018
k=10950 mode=0 ctrl_mode=1 fw=0 Rs=0.4676 Vdc=46.26 | i=(-0.430,-0.151) wm=0.00 | th_ref=0.00 th=-0.35 epos_live=0.35 epos_pi=0.00 espd=2.13 | w_ref=0.00 id_ref=0.00 iq_ref=-0.09 id_fw=0.00 Tl=-1.337 | enc=-225 | mpcJ=0.0114
k=11000 mode=0 ctrl_mode=1 fw=0 Rs=0.4727 Vdc=47.87 | i=(-0.090,0.071) wm=0.00 | th_ref=0.00 th=-0.35 epos_live=0.35 epos_pi=0.00 espd=2.98 | w_ref=0.00 id_ref=0.00 iq_ref=-0.19 id_fw=0.00 Tl=-2.096 | enc=-229 | mpcJ=0.0035
k=11050 mode=0 ctrl_mode=1 fw=0 Rs=0.4830 Vdc=49.41 | i=(0.376,-0.001) wm=0.00 | th_ref=0.00 th=-0.36 epos_live=0.36 epos_pi=0.00 espd=4.44 | w_ref=0.00 id_ref=0.00 iq_ref=0.20 id_fw=0.00 Tl=-2.883 | enc=-235 | mpcJ=0.0048
k=11100 mode=0 ctrl_mode=1 fw=0 Rs=0.4839 Vdc=46.61 | i=(0.756,-0.119) wm=0.00 | th_ref=0.00 th=-0.37 epos_live=0.37 epos_pi=0.00 espd=5.37 | w_ref=0.00 id_ref=0.00 iq_ref=0.76 id_fw=0.00 Tl=-3.185 | enc=-242 | mpcJ=0.0069
k=11150 mode=0 ctrl_mode=1 fw=0 Rs=0.4835 Vdc=46.78 | i=(1.392,-0.184) wm=0.00 | th_ref=0.00 th=-0.38 epos_live=0.38 epos_pi=0.00 espd=3.04 | w_ref=0.00 id_ref=0.00 iq_ref=1.27 id_fw=0.00 Tl=-2.202 | enc=-248 | mpcJ=0.0067
k=11200 mode=0 ctrl_mode=1 fw=0 Rs=0.4835 Vdc=49.67 | i=(1.461,-0.177) wm=0.00 | th_ref=0.00 th=-0.39 epos_live=0.39 epos_pi=0.00 espd=2.02 | w_ref=0.00 id_ref=0.00 iq_ref=1.39 id_fw=0.00 Tl=-1.470 | enc=-253 | mpcJ=0.0080
k=11250 mode=0 ctrl_mode=1 fw=0 Rs=0.4833 Vdc=48.07 | i=(1.143,0.142) wm=0.00 | th_ref=0.00 th=-0.39 epos_live=0.39 epos_pi=0.00 espd=0.55 | w_ref=0.00 id_ref=0.00 iq_ref=1.01 id_fw=0.00 Tl=-0.503 | enc=-256 | mpcJ=0.0037
k=11300 mode=0 ctrl_mode=1 fw=0 Rs=0.4843 Vdc=46.55 | i=(0.422,-0.065) wm=0.00 | th_ref=0.00 th=-0.40 epos_live=0.40 epos_pi=0.00 espd=1.82 | w_ref=0.00 id_ref=0.00 iq_ref=0.42 id_fw=0.00 Tl=-0.990 | enc=-259 | mpcJ=0.0006
k=11350 mode=0 ctrl_mode=1 fw=0 Rs=0.4772 Vdc=49.40 | i=(0.142,0.064) wm=0.00 | th_ref=0.00 th=-0.40 epos_live=0.40 epos_pi=0.00 espd=0.67 | w_ref=0.00 id_ref=0.00 iq_ref=-0.11 id_fw=0.00 Tl=-0.794 | enc=-261 | mpcJ=0.0062
k=11400 mode=0 ctrl_mode=1 fw=0 Rs=0.4761 Vdc=49.27 | i=(-0.276,0.076) wm=0.00 | th_ref=0.00 th=-0.41 epos_live=0.41 epos_pi=0.00 espd=1.51 | w_ref=0.00 id_ref=0.00 iq_ref=-0.19 id_fw=0.00 Tl=-1.535 | enc=-265 | mpcJ=0.0008
k=11450 mode=0 ctrl_mode=1 fw=0 Rs=0.4703 Vdc=46.39 | i=(0.458,-0.294) wm=0.00 | th_ref=0.00 th=-0.42 epos_live=0.42 epos_pi=0.00 espd=4.22 | w_ref=0.00 id_ref=0.00 iq_ref=0.37 id_fw=0.00 Tl=-2.660 | enc=-271 | mpcJ=0.0070
k=11500 mode=0 ctrl_mode=1 fw=0 Rs=0.4712 Vdc=48.00 | i=(1.410,-0.069) wm=0.00 | th_ref=0.00 th=-0.42 epos_live=0.42 epos_pi=0.00 espd=4.77 | w_ref=0.00 id_ref=0.00 iq_ref=1.06 id_fw=0.00 Tl=-2.665 | enc=-277 | mpcJ=0.0216
k=11550 mode=0 ctrl_mode=1 fw=0 Rs=0.4710 Vdc=49.49 | i=(1.879,-0.233) wm=0.00 | th_ref=0.00 th=-0.43 epos_live=0.43 epos_pi=0.00 espd=1.20 | w_ref=0.00 id_ref=0.00 iq_ref=1.46 id_fw=0.00 Tl=-1.042 | enc=-281 | mpcJ=0.0314
k=11600 mode=0 ctrl_mode=1 fw=0 Rs=0.4709 Vdc=46.61 | i=(1.686,-0.088) wm=0.00 | th_ref=0.00 th=-0.44 epos_live=0.44 epos_pi=0.00 espd=0.47 | w_ref=0.00 id_ref=0.00 iq_ref=1.29 id_fw=0.00 Tl=-0.316 | enc=-284 | mpcJ=0.0206
k=11650 mode=0 ctrl_mode=1 fw=0 Rs=0.4709 Vdc=46.70 | i=(0.822,-0.010) wm=0.00 | th_ref=0.00 th=-0.44 epos_live=0.44 epos_pi=0.00 espd=0.02 | w_ref=0.00 id_ref=0.00 iq_ref=0.76 id_fw=0.00 Tl=0.176 | enc=-285 | mpcJ=0.0030
k=11700 mode=0 ctrl_mode=1 fw=0 Rs=0.4712 Vdc=49.55 | i=(0.168,0.012) wm=0.00 | th_ref=0.00 th=-0.44 epos_live=0.44 epos_pi=0.00 espd=0.00 | w_ref=0.00 id_ref=0.00 iq_ref=0.11 id_fw=0.00 Tl=0.133 | enc=-285 | mpcJ=0.0002
k=11750 mode=0 ctrl_mode=1 fw=0 Rs=0.4696 Vdc=47.92 | i=(-0.285,-0.115) wm=0.00 | th_ref=0.00 th=-0.44 epos_live=0.44 epos_pi=0.00 espd=0.19 | w_ref=0.00 id_ref=0.00 iq_ref=-0.25 id_fw=0.00 Tl=-0.392 | enc=-286 | mpcJ=0.0047
k=11800 mode=0 ctrl_mode=1 fw=0 Rs=0.4728 Vdc=46.45 | i=(0.268,-0.148) wm=0.00 | th_ref=0.00 th=-0.44 epos_live=0.44 epos_pi=0.00 espd=0.65 | w_ref=0.00 id_ref=0.00 iq_ref=-0.00 id_fw=0.00 Tl=-0.804 | enc=-288 | mpcJ=0.0109
